age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43, Private,6, Married-AF-spouse, Transport-moving, Husband, White, Female,7058,514,61, Holand-Netherlands, <=50K
69, ?,5, Never-married, Other-service, Not-in-family, White, Male,1053,126,1, United-States, <=50K
40, Without-pay,8, Never-married, Handlers-cleaners, Other-relative, Other, Female,22034,1103,30, Honduras, >50K
34, Self-emp-not-inc,4, Married-spouse-absent, Other-service, Husband, White, Female,123,7,6, El-Salvador, <=50K
42, Private,3, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,150,30,75, United-States, <=50K
47, Local-gov,8, Married-spouse-absent, Protective-serv, Husband, White, Male,18565,1706,13, Vietnam, >50K
49, ?,8, Married-spouse-absent, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,20667,759,47, Outlying-US(Guam-USVI-etc), <=50K
20, Private,5, Married-AF-spouse, Sales, Own-child, White, Female,326,95,12, Portugal, >50K
17, Private,3, Divorced, Exec-managerial, Own-child, White, Female,6,19,1, Mexico, <=50K
40, Private,7, Married-spouse-absent, Other-service, Not-in-family, White, Male,13349,1437,21, Laos, <=50K
23, Private,3, Married-AF-spouse, Craft-repair, Not-in-family, White, Female,60,146,1, United-States, >50K
46, ?,9, Married-AF-spouse, Sales, Husband, Other, Male,37262,2176,44, United-States, <=50K
56, State-gov,6, Never-married, Farming-fishing, Husband, Other, Male,3363,142,47, Honduras, <=50K
45, Self-emp-not-inc,7, Divorced, Sales, Husband, White, Female,12500,1126,12, Hong, <=50K
46, Local-gov,8, Separated, Exec-managerial, Husband, White, Male,28780,2068,29, Nicaragua, <=50K
18, Private,4, Divorced, Transport-moving, Wife, White, Female,245,137,5, Holand-Netherlands, <=50K
40, Local-gov,8, Divorced, Prof-specialty, Unmarried, White, Female,24929,1197,34, Italy, >50K
30, Private,7, Divorced, Farming-fishing, Not-in-family, White, Female,11331,938,29, Japan, <=50K
24, Without-pay,6, Married-civ-spouse, Exec-managerial, Husband, White, Female,1581,51,6, Philippines, <=50K
45, Self-emp-inc,9, Never-married, Exec-managerial, Own-child, Other, Male,34502,2110,33, Honduras, <=50K
30, Private,2, Married-civ-spouse, Sales, Own-child, White, Male,25,12,44, Portugal, <=50K
27, State-gov,7, Separated, Tech-support, Husband, White, Female,3582,115,8, Ecuador, >50K
52, Private,5, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,1567,100,59, Puerto-Rico, <=50K
33, State-gov,8, Married-spouse-absent, ?, Husband, Other, Female,16197,672,26, Thailand, >50K
60, Without-pay,7, Married-civ-spouse, ?, Unmarried, White, Male,6255,687,2, Philippines, <=50K
48, Never-worked,8, Married-civ-spouse, Adm-clerical, Wife, White, Female,25848,1817,20, Mexico, <=50K
68, Private,4, Never-married, Adm-clerical, Not-in-family, White, Male,426,12,37, South, <=50K
48, Private,3, Separated, ?, Unmarried, White, Female,4593,420,6, Philippines, >50K
43, Self-emp-not-inc,9, Married-AF-spouse, Farming-fishing, Wife, Black, Female,39225,1877,47, Vietnam, <=50K
49, Private,7, Married-AF-spouse, Exec-managerial, Own-child, White, Male,13373,1111,10, India, >50K
55, Without-pay,7, Divorced, ?, Wife, White, Male,11142,903,5, Iran, >50K
59, Self-emp-inc,5, Never-married, Farming-fishing, Not-in-family, Other, Male,1900,75,44, United-States, <=50K
39, Self-emp-inc,8, Married-AF-spouse, Protective-serv, Other-relative, White, Female,24871,1148,34, Outlying-US(Guam-USVI-etc), <=50K
53, State-gov,6, Married-spouse-absent, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,3409,89,37, Canada, <=50K
36, State-gov,7, Married-civ-spouse, Craft-repair, Unmarried, White, Male,7220,354,23, Haiti, >50K
53, Local-gov,7, Married-civ-spouse, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,11204,387,46, Cambodia, <=50K
37, Local-gov,4, Divorced, Farming-fishing, Own-child, White, Male,1432,189,54, El-Salvador, <=50K
52, Self-emp-inc,4, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,557,49,65, United-States, <=50K
42, State-gov,7, Married-civ-spouse, ?, Unmarried, Other, Female,16199,868,21, Mexico, <=50K
46, Self-emp-not-inc,8, Married-AF-spouse, Armed-Forces, Unmarried, Other, Female,29989,1360,53, Cuba, <=50K
50, Self-emp-not-inc,2, Married-AF-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,4, United-States, <=50K
54, State-gov,4, Separated, ?, Other-relative, White, Female,4674,593,7, Philippines, >50K
29, Private,3, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,126,44,40, Mexico, <=50K
59, Self-emp-not-inc,5, Married-AF-spouse, Farming-fishing, Wife, White, Female,377,7,31, Peru, <=50K
45, Without-pay,7, Never-married, Handlers-cleaners, Husband, White, Male,5269,202,34, United-States, <=50K
56, Federal-gov,6, Married-spouse-absent, Machine-op-inspct, Husband, White, Male,5200,120,40, Columbia, >50K
33, Without-pay,6, Never-married, Prof-specialty, Not-in-family, Other, Male,6042,589,39, Portugal, <=50K
25, Private,5, Never-married, Exec-managerial, Husband, White, Male,775,156,26, France, <=50K
43, Private,5, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Female,356,15,17, Columbia, <=50K
49, Without-pay,7, Married-civ-spouse, ?, Unmarried, White, Male,19582,1595,25, Yugoslavia, <=50K
26, Private,5, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,601,130,30, United-States, <=50K
35, Local-gov,7, Married-AF-spouse, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,6935,1193,15, Canada, <=50K
31, State-gov,8, Separated, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,8603,319,16, ?, >50K
37, Local-gov,8, Never-married, Exec-managerial, Husband, Other, Female,17819,818,26, Thailand, >50K
40, Never-worked,8, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,27574,1287,37, Dominican-Republic, <=50K
31, Private,7, Separated, Prof-specialty, Unmarried, White, Female,4800,197,9, Japan, >50K
29, Without-pay,7, Separated, Prof-specialty, Wife, White, Male,6074,232,15, United-States, <=50K
49, Private,7, Divorced, Machine-op-inspct, Own-child, Other, Female,16568,1520,10, Poland, >50K
32, Self-emp-not-inc,7, Married-spouse-absent, Exec-managerial, Wife, White, Female,2766,127,12, Dominican-Republic, >50K
22, Private,5, Never-married, Protective-serv, Not-in-family, White, Male,1718,408,12, Hong, >50K
48, Private,7, Divorced, Sales, Husband, Asian-Pac-Islander, Female,17443,1564,11, Japan, <=50K
41, Private,4, Married-AF-spouse, Adm-clerical, Husband, White, Male,942,123,66, El-Salvador, <=50K
48, Never-worked,7, Widowed, Farming-fishing, Husband, White, Female,15117,491,42, India, <=50K
17, Private,2, Divorced, Craft-repair, Own-child, White, Female,0,1,6, Iran, <=50K
34, State-gov,7, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,8381,379,14, El-Salvador, <=50K
51, Private,4, Married-spouse-absent, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,358,43,69, Columbia, <=50K
47, State-gov,7, Married-AF-spouse, ?, Unmarried, Other, Female,16595,1674,11, Jamaica, >50K
21, Private,5, Divorced, Sales, Wife, Asian-Pac-Islander, Female,868,190,13, United-States, <=50K
40, Self-emp-inc,8, Married-spouse-absent, ?, Wife, White, Female,23726,1777,33, Laos, <=50K
44, Without-pay,9, Married-spouse-absent, Sales, Husband, Black, Female,38777,1970,46, India, >50K
40, State-gov,7, Separated, Craft-repair, Husband, Other, Female,14489,753,21, Cambodia, <=50K
50, Never-worked,7, Divorced, Farming-fishing, Unmarried, Other, Female,9080,406,51, China, <=50K
46, Without-pay,8, Married-spouse-absent, Adm-clerical, Unmarried, Other, Female,21685,1846,17, Dominican-Republic, <=50K
46, Private,5, Never-married, Exec-managerial, Unmarried, Other, Male,13931,969,19, Guatemala, >50K
47, Private,6, Married-spouse-absent, ?, Other-relative, White, Male,2703,94,32, Trinadad&Tobago, >50K
39, Local-gov,7, Divorced, Transport-moving, Wife, White, Male,14346,951,47, India, <=50K
44, Never-worked,4, Widowed, Farming-fishing, Unmarried, White, Male,1099,130,70, Columbia, <=50K
47, Self-emp-inc,8, Separated, Handlers-cleaners, Husband, White, Female,20081,1671,14, El-Salvador, <=50K
36, Never-worked,8, Divorced, Transport-moving, Wife, Black, Male,22388,987,33, Ireland, <=50K
34, Private,8, Never-married, Other-service, Wife, White, Female,14045,588,23, Puerto-Rico, >50K
33, Private,8, Separated, Adm-clerical, Other-relative, Other, Female,14193,573,23, Japan, >50K
48, Without-pay,6, Married-civ-spouse, ?, Unmarried, White, Male,17994,1279,25, Haiti, <=50K
42, Private,7, Married-spouse-absent, Prof-specialty, Own-child, Black, Male,18104,966,24, Trinadad&Tobago, >50K
18, Private,3, Divorced, Craft-repair, Own-child, White, Female,43,58,2, United-States, <=50K
45, Self-emp-not-inc,8, Married-AF-spouse, Adm-clerical, Not-in-family, Black, Female,28810,1544,35, Portugal, >50K
33, State-gov,6, Never-married, Farming-fishing, Unmarried, White, Female,3946,167,7, Dominican-Republic, >50K
37, Private,4, Married-AF-spouse, Farming-fishing, Not-in-family, White, Male,1110,161,52, Peru, <=50K
44, Private,7, Married-spouse-absent, Tech-support, Husband, Other, Female,13384,722,17, Honduras, >50K
53, Self-emp-not-inc,6, Married-spouse-absent, Sales, Husband, Other, Female,4882,214,49, Iran, <=50K
49, Private,8, Married-civ-spouse, Sales, Own-child, Other, Male,16590,1815,15, United-States, >50K
43, Never-worked,8, Married-AF-spouse, Farming-fishing, Husband, White, Female,14699,616,39, Iran, <=50K
53, Without-pay,8, Separated, Adm-clerical, Husband, White, Female,15229,1368,8, United-States, <=50K
40, State-gov,6, Married-AF-spouse, Handlers-cleaners, Wife, White, Female,1819,88,22, United-States, >50K
42, Private,7, Married-civ-spouse, Priv-house-serv, Not-in-family, Black, Female,10821,1150,14, Holand-Netherlands, <=50K
59, State-gov,6, Married-AF-spouse, Sales, Other-relative, White, Male,3470,112,43, El-Salvador, >50K
42, Federal-gov,8, Married-AF-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,18568,793,41, Jamaica, >50K
26, Without-pay,7, Married-spouse-absent, Protective-serv, Husband, White, Female,3293,117,10, Cambodia, >50K
37, Local-gov,7, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,6429,1033,12, Philippines, <=50K
31, Private,6, Separated, Handlers-cleaners, Unmarried, White, Female,2933,117,6, Yugoslavia, >50K
65, Never-worked,3, Married-AF-spouse, Adm-clerical, Not-in-family, White, Male,69,1,28, India, <=50K
48, State-gov,8, Never-married, Sales, Own-child, Other, Male,21665,1714,15, India, >50K
28, Private,7, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,6184,927,18, Laos, >50K
42, Never-worked,7, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,9241,398,35, Poland, <=50K
21, Local-gov,4, Never-married, Transport-moving, Own-child, White, Female,287,243,3, Puerto-Rico, <=50K
46, State-gov,6, Divorced, Prof-specialty, Unmarried, Other, Male,19987,1287,27, ?, >50K
74, Private,3, Married-AF-spouse, Handlers-cleaners, Husband, White, Male,32,1,34, United-States, <=50K
35, Self-emp-inc,5, Married-civ-spouse, Craft-repair, Husband, White, Female,2375,299,45, Hungary, <=50K
48, Never-worked,7, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,15695,722,53, United-States, <=50K
27, State-gov,7, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,4491,144,10, Cambodia, <=50K
42, Local-gov,7, Married-spouse-absent, Protective-serv, Unmarried, White, Male,19138,1069,54, Dominican-Republic, <=50K
59, Local-gov,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7391,826,2, Philippines, <=50K
28, Private,2, Married-AF-spouse, Sales, Not-in-family, White, Male,16,9,42, Laos, <=50K
35, State-gov,4, Married-spouse-absent, Protective-serv, Husband, White, Female,146,8,7, Cambodia, <=50K
34, Self-emp-not-inc,6, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,2666,719,7, Columbia, >50K
35, Private,8, Married-spouse-absent, Prof-specialty, Husband, Other, Female,11982,528,19, ?, >50K
40, Never-worked,8, Never-married, Armed-Forces, Not-in-family, White, Female,31017,1460,41, ?, >50K
46, Federal-gov,9, Married-civ-spouse, Sales, Wife, Other, Female,34660,2088,32, Dominican-Republic, <=50K
40, ?,7, Separated, ?, Unmarried, Other, Female,16320,849,23, Japan, >50K
24, Without-pay,5, Divorced, Prof-specialty, Wife, White, Male,1381,476,8, Columbia, >50K
50, Private,7, Married-AF-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,16052,499,43, United-States, <=50K
47, Private,8, Separated, Sales, Own-child, Other, Female,19346,1768,14, Vietnam, <=50K
31, Without-pay,6, Never-married, Exec-managerial, Own-child, White, Female,2981,889,9, Laos, <=50K
40, Self-emp-not-inc,8, Never-married, ?, Husband, Black, Male,27231,1297,37, England, >50K
45, State-gov,7, Married-civ-spouse, Exec-managerial, Wife, White, Female,14151,767,17, Japan, <=50K
55, Private,7, Divorced, Handlers-cleaners, Not-in-family, Other, Male,7990,718,4, Philippines, >50K
50, Without-pay,5, Separated, Handlers-cleaners, Own-child, White, Female,5546,317,7, ?, >50K
35, State-gov,7, Never-married, Exec-managerial, Husband, Other, Female,7068,326,12, France, >50K
42, Federal-gov,6, Married-spouse-absent, Handlers-cleaners, Husband, White, Female,2703,120,26, Columbia, <=50K
27, Private,2, Married-civ-spouse, Sales, Own-child, White, Male,9,6,41, Portugal, <=50K
52, Local-gov,7, Married-spouse-absent, Priv-house-serv, Own-child, White, Male,12158,454,47, Jamaica, <=50K
31, State-gov,6, Married-civ-spouse, Farming-fishing, Husband, White, Female,708,35,7, Poland, >50K
55, Private,2, Married-AF-spouse, Farming-fishing, Not-in-family, Other, Male,11,2,77, El-Salvador, <=50K
68, Never-worked,5, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,604,9,34, Iran, <=50K
22, State-gov,5, Never-married, Adm-clerical, Husband, White, Female,224,7,2, Columbia, <=50K
26, Private,7, Married-spouse-absent, ?, Other-relative, Asian-Pac-Islander, Female,4312,138,10, Italy, >50K
39, Local-gov,6, Married-AF-spouse, Sales, Unmarried, White, Female,6926,558,52, Honduras, >50K
48, ?,8, Married-AF-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,27991,1855,23, ?, >50K
41, Private,7, Married-civ-spouse, Other-service, Not-in-family, White, Male,8035,1006,12, ?, <=50K
44, State-gov,7, Married-spouse-absent, Prof-specialty, Husband, White, Female,10525,558,13, ?, >50K
62, Without-pay,7, Never-married, Other-service, Not-in-family, White, Male,5621,740,2, Philippines, <=50K
47, Self-emp-not-inc,8, Separated, Adm-clerical, Own-child, Other, Female,24153,1793,18, Dominican-Republic, >50K
52, Private,6, Separated, Handlers-cleaners, Unmarried, White, Male,4991,1150,2, Philippines, >50K
53, Without-pay,8, Never-married, Other-service, Husband, White, Female,14392,1120,8, Honduras, >50K
64, Self-emp-inc,5, Married-AF-spouse, Adm-clerical, Husband, White, Male,1565,36,38, Germany, <=50K
44, ?,8, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,24516,1336,31, Italy, >50K
50, Without-pay,6, Married-AF-spouse, Craft-repair, Husband, Other, Female,4976,255,54, Honduras, <=50K
40, Without-pay,8, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,21893,1104,30, South, <=50K
65, Self-emp-not-inc,5, Married-AF-spouse, Farming-fishing, Not-in-family, Other, Male,631,21,39, El-Salvador, <=50K
37, Private,8, Married-spouse-absent, Sales, Husband, Black, Male,15271,731,32, Ireland, >50K
31, Private,6, Divorced, Sales, Own-child, White, Male,2658,347,38, Iran, <=50K
70, Self-emp-inc,3, Married-AF-spouse, Farming-fishing, Unmarried, White, Female,69,0,29, Columbia, <=50K
34, Local-gov,7, Divorced, Farming-fishing, Wife, Asian-Pac-Islander, Male,7243,1199,16, Puerto-Rico, <=50K
27, Private,5, Married-AF-spouse, Other-service, Own-child, White, Male,717,502,4, Iran, <=50K
35, Self-emp-inc,6, Married-civ-spouse, Farming-fishing, Own-child, Other, Female,2779,344,44, Japan, <=50K
46, State-gov,7, Separated, ?, Not-in-family, Other, Male,27716,1600,36, Cambodia, >50K
62, State-gov,5, Married-spouse-absent, Farming-fishing, Unmarried, White, Male,892,34,42, Germany, <=50K
19, Private,3, Never-married, Craft-repair, Own-child, White, Female,33,83,1, Columbia, <=50K
38, Private,8, Married-AF-spouse, Other-service, Not-in-family, White, Male,19629,1197,46, Puerto-Rico, <=50K
46, Self-emp-not-inc,7, Married-AF-spouse, Handlers-cleaners, Not-in-family, White, Male,14518,1212,13, Hong, <=50K
30, Private,3, Married-AF-spouse, Transport-moving, Husband, White, Female,77,28,44, Scotland, <=50K
41, Local-gov,8, Divorced, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,25307,1307,51, Outlying-US(Guam-USVI-etc), >50K
48, Local-gov,4, Separated, Sales, Not-in-family, White, Female,6599,451,9, Italy, >50K
36, Self-emp-not-inc,6, Married-civ-spouse, Sales, Husband, White, Male,3552,780,8, Puerto-Rico, <=50K
22, Private,4, Never-married, Sales, Not-in-family, White, Male,233,276,2, Hong, <=50K
43, State-gov,6, Married-AF-spouse, Other-service, Not-in-family, Other, Male,1952,81,26, Columbia, <=50K
52, Self-emp-not-inc,7, Married-civ-spouse, Sales, Not-in-family, White, Male,7354,711,4, El-Salvador, <=50K
17, Private,2, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,1,2,4, Hungary, <=50K
54, Private,4, Never-married, Adm-clerical, Not-in-family, White, Male,282,23,64, El-Salvador, <=50K
38, Private,5, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,2054,240,54, Mexico, >50K
