age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47, ?,10, Never-married, Farming-fishing, Husband, White, Male,8361,1484,60, Peru, <=50K
22, Private,11, Divorced, Machine-op-inspct, Own-child, White, Male,242,50,40, United-States, <=50K
49, Self-emp-inc,7, Never-married, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,41212,1617,62, England, >50K
17, Private,14, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1,1, United-States, <=50K
36, Private,12, Married-civ-spouse, ?, Husband, Other, Male,108,454,69, Germany, <=50K
25, Private,12, Married-civ-spouse, ?, Own-child, White, Male,36,169,26, United-States, <=50K
46, Self-emp-inc,6, Married-spouse-absent, Farming-fishing, Other-relative, White, Male,36841,1230,66, Laos, <=50K
40, Without-pay,6, Married-spouse-absent, Priv-house-serv, Not-in-family, Other, Female,21859,785,63, Ireland, <=50K
21, Self-emp-inc,9, Married-civ-spouse, Farming-fishing, Own-child, White, Male,210,27,50, Columbia, <=50K
34, State-gov,15, Married-civ-spouse, Transport-moving, Own-child, White, Female,53,269,21, South, <=50K
38, Without-pay,14, Divorced, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,2143,593,37, Columbia, <=50K
40, Federal-gov,12, Never-married, Prof-specialty, Wife, White, Male,624,772,66, Trinadad&Tobago, <=50K
47, Self-emp-not-inc,9, Married-AF-spouse, Machine-op-inspct, Other-relative, White, Male,20877,1205,46, Greece, >50K
35, Private,15, Never-married, Transport-moving, Husband, White, Male,8,160,36, Columbia, <=50K
29, Federal-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,145,74, Outlying-US(Guam-USVI-etc), <=50K
20, Private,13, Married-civ-spouse, ?, Not-in-family, White, Male,53,64,7, United-States, <=50K
46, Private,13, Married-AF-spouse, Priv-house-serv, Husband, White, Male,2205,938,50, Trinadad&Tobago, <=50K
28, Private,11, Separated, Sales, Husband, White, Female,353,402,27, United-States, <=50K
37, Federal-gov,15, Divorced, Transport-moving, Husband, White, Female,83,329,28, Hungary, <=50K
49, Federal-gov,8, Never-married, ?, Husband, Black, Male,35539,1577,59, South, >50K
27, Self-emp-not-inc,10, Divorced, Adm-clerical, Own-child, White, Male,1405,152,47, Hong, >50K
34, Private,15, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,8,162,44, India, <=50K
31, Private,4, Never-married, Craft-repair, Not-in-family, White, Male,16145,397,76, Ecuador, <=50K
34, Local-gov,15, Never-married, Transport-moving, Husband, White, Female,365,400,28, France, <=50K
39, Private,14, Married-civ-spouse, Armed-Forces, Husband, White, Female,142,421,51, Outlying-US(Guam-USVI-etc), <=50K
31, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,498,480,33, Outlying-US(Guam-USVI-etc), <=50K
31, Local-gov,11, Divorced, Prof-specialty, Wife, White, Male,2623,509,24, Greece, >50K
42, ?,14, Married-civ-spouse, Transport-moving, Husband, White, Male,274,504,45, United-States, >50K
35, Self-emp-inc,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,5,140,36, United-States, <=50K
33, Self-emp-not-inc,9, Divorced, ?, Own-child, White, Female,4145,359,48, England, >50K
24, Federal-gov,15, Never-married, Other-service, Not-in-family, White, Male,0,33,60, United-States, <=50K
34, Private,5, Married-civ-spouse, Craft-repair, Own-child, Black, Male,14376,452,69, Puerto-Rico, >50K
45, ?,10, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,3973,1265,60, South, <=50K
31, Private,3, Never-married, Machine-op-inspct, Husband, White, Male,25234,434,89, United-States, >50K
44, Without-pay,11, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,1914,1062,64, England, <=50K
32, State-gov,15, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,1,82,31, Iran, <=50K
51, Without-pay,7, Divorced, Protective-serv, Wife, Other, Male,37755,1663,59, Laos, <=50K
30, Federal-gov,15, Never-married, Prof-specialty, Husband, White, Male,0,58,44, United-States, <=50K
35, Private,12, Married-civ-spouse, Other-service, Not-in-family, White, Male,40,388,71, India, <=50K
38, State-gov,14, Separated, Adm-clerical, Unmarried, Black, Male,717,563,33, Haiti, <=50K
28, Never-worked,11, Separated, Craft-repair, Husband, White, Female,374,388,27, Italy, <=50K
34, Never-worked,10, Married-spouse-absent, Craft-repair, Husband, White, Male,2065,788,35, Italy, <=50K
33, Private,13, Married-civ-spouse, Armed-Forces, Husband, White, Male,19,289,72, United-States, <=50K
33, Federal-gov,14, Never-married, Prof-specialty, Not-in-family, White, Female,22,254,57, United-States, <=50K
19, Private,13, Divorced, Machine-op-inspct, Husband, White, Male,15,8,29, Columbia, <=50K
23, Never-worked,8, Never-married, Adm-clerical, Husband, White, Male,731,59,57, United-States, <=50K
42, Federal-gov,5, Married-civ-spouse, Farming-fishing, Other-relative, Asian-Pac-Islander, Female,33229,958,74, United-States, >50K
46, Self-emp-not-inc,6, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,37792,1244,69, Taiwan, <=50K
26, Private,11, Married-civ-spouse, Sales, Husband, White, Female,175,293,24, Outlying-US(Guam-USVI-etc), <=50K
28, Private,11, Separated, Craft-repair, Husband, Black, Male,207,348,28, Scotland, <=50K
28, Private,4, Married-spouse-absent, Priv-house-serv, Not-in-family, White, Male,21162,344,90, United-States, >50K
36, Private,13, Divorced, Prof-specialty, Husband, White, Male,5502,520,48, United-States, >50K
46, State-gov,10, Never-married, Other-service, Not-in-family, White, Male,7182,1412,61, Taiwan, <=50K
31, Private,11, Widowed, ?, Husband, White, Male,519,494,32, United-States, <=50K
21, Private,13, Never-married, Sales, Husband, White, Male,48,33,16, United-States, <=50K
44, Private,10, Married-spouse-absent, Transport-moving, Not-in-family, Black, Male,21767,1130,58, United-States, <=50K
22, Private,3, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,3784,82,82, United-States, <=50K
24, Private,10, Divorced, Exec-managerial, Not-in-family, White, Female,550,82,44, United-States, <=50K
23, Never-worked,12, Married-civ-spouse, ?, Own-child, White, Male,16,129,18, Outlying-US(Guam-USVI-etc), <=50K
27, Private,7, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,18105,277,89, United-States, <=50K
50, State-gov,9, Married-civ-spouse, Farming-fishing, Wife, Black, Female,22788,1847,59, Columbia, <=50K
34, Self-emp-not-inc,10, Separated, Machine-op-inspct, Other-relative, White, Male,3198,373,41, Nicaragua, <=50K
29, Private,11, Divorced, ?, Husband, Asian-Pac-Islander, Female,1553,354,21, Mexico, <=50K
33, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,61,403,64, United-States, <=50K
30, Private,9, Never-married, Adm-clerical, Wife, White, Male,2640,246,48, Cuba, >50K
36, Self-emp-not-inc,14, Married-AF-spouse, Prof-specialty, Not-in-family, Black, Male,509,470,30, South, <=50K
30, Self-emp-not-inc,11, Separated, Other-service, Husband, White, Male,368,428,32, Columbia, <=50K
48, State-gov,10, Never-married, Priv-house-serv, Not-in-family, White, Female,12636,1604,61, Greece, <=50K
41, State-gov,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,9576,731,45, England, >50K
33, Private,4, Married-civ-spouse, Transport-moving, Own-child, White, Male,21043,462,79, United-States, >50K
26, Private,11, Separated, Farming-fishing, Unmarried, White, Female,818,277,17, Columbia, >50K
48, Federal-gov,8, Never-married, Protective-serv, Wife, White, Female,31437,1413,59, ?, <=50K
29, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Female,30,173,51, United-States, <=50K
37, State-gov,5, Married-AF-spouse, Farming-fishing, Husband, White, Male,21264,646,69, Germany, >50K
30, Private,10, Separated, ?, Husband, White, Female,1019,538,31, United-States, <=50K
18, Private,11, Married-civ-spouse, Farming-fishing, Unmarried, White, Male,16,5,39, United-States, >50K
31, Private,4, Married-spouse-absent, Farming-fishing, Husband, White, Female,20041,373,85, Japan, <=50K
44, Private,6, Married-civ-spouse, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Male,36429,1127,72, Portugal, <=50K
46, Local-gov,13, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,3497,1033,49, Scotland, >50K
45, Self-emp-inc,12, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,5325,1101,47, Puerto-Rico, <=50K
49, Never-worked,9, Never-married, Sales, Husband, Other, Male,19132,1560,55, ?, >50K
22, Private,12, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,136,37,35, United-States, >50K
40, Local-gov,11, Married-civ-spouse, Armed-Forces, Wife, Black, Male,572,775,67, El-Salvador, <=50K
46, Private,10, Never-married, Transport-moving, Husband, Black, Female,18712,1186,54, Greece, <=50K
29, Private,11, Never-married, Other-service, Husband, White, Male,1318,414,22, Columbia, >50K
39, Private,5, Never-married, Farming-fishing, Other-relative, White, Female,31750,795,79, Vietnam, >50K
30, Private,7, Married-civ-spouse, Farming-fishing, Husband, White, Male,21166,367,86, United-States, <=50K
22, Private,8, Never-married, Farming-fishing, Not-in-family, White, Male,590,48,58, Greece, <=50K
36, Private,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,25994,538,79, Holand-Netherlands, <=50K
26, Never-worked,5, Married-civ-spouse, Adm-clerical, Husband, White, Male,3746,138,69, United-States, <=50K
40, Local-gov,9, Separated, ?, Husband, White, Female,10216,703,49, United-States, <=50K
46, Private,10, Widowed, Other-service, Not-in-family, Other, Male,5448,1354,59, Ireland, >50K
46, Local-gov,9, Widowed, Machine-op-inspct, Husband, White, Female,25835,1264,58, Ireland, <=50K
35, Self-emp-inc,10, Married-civ-spouse, Prof-specialty, Husband, Black, Female,5011,691,29, Columbia, >50K
32, Private,12, Married-civ-spouse, ?, Husband, White, Male,159,454,59, Ireland, <=50K
21, Self-emp-inc,2, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,4779,59,91, United-States, <=50K
47, Federal-gov,9, Married-spouse-absent, Tech-support, Not-in-family, Black, Female,28202,1356,58, Outlying-US(Guam-USVI-etc), <=50K
40, Private,11, Never-married, Handlers-cleaners, Other-relative, Other, Female,856,874,62, Trinadad&Tobago, <=50K
47, Private,8, Married-AF-spouse, Machine-op-inspct, Own-child, Black, Male,32078,1239,64, Ireland, >50K
36, Self-emp-inc,14, Married-AF-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,2027,434,35, South, <=50K
32, Private,14, Never-married, Other-service, Husband, White, Male,21,259,65, United-States, <=50K
36, Private,12, Married-civ-spouse, Other-service, Unmarried, White, Male,492,627,58, United-States, <=50K
31, Private,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,65,29, ?, <=50K
34, Self-emp-not-inc,10, Married-civ-spouse, ?, Husband, Black, Male,4770,677,28, Philippines, >50K
35, Local-gov,14, Separated, Prof-specialty, Not-in-family, White, Male,2647,385,36, United-States, <=50K
39, State-gov,15, Divorced, Adm-clerical, Not-in-family, Other, Male,66,308,35, El-Salvador, <=50K
40, Private,10, Married-AF-spouse, Adm-clerical, Husband, White, Female,19331,739,67, United-States, >50K
21, Private,12, Divorced, ?, Husband, White, Male,89,72,9, United-States, >50K
25, Private,15, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,14,33, United-States, <=50K
26, Federal-gov,14, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,69,79, United-States, <=50K
28, ?,11, Separated, Craft-repair, Husband, White, Male,1100,338,19, Thailand, <=50K
41, Private,15, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,129,387,40, India, >50K
40, Without-pay,11, Never-married, Adm-clerical, Husband, Black, Female,12479,796,57, United-States, <=50K
37, State-gov,15, Married-civ-spouse, Other-service, Husband, White, Female,23,231,40, Scotland, <=50K
19, Private,12, Separated, Machine-op-inspct, Other-relative, White, Male,24,10,32, Cambodia, <=50K
37, Private,8, Divorced, Craft-repair, Not-in-family, White, Male,26690,589,78, United-States, <=50K
47, Local-gov,10, Married-civ-spouse, Tech-support, Not-in-family, Asian-Pac-Islander, Male,19919,1270,55, South, <=50K
28, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1345,174,43, Italy, >50K
23, Private,12, Married-civ-spouse, ?, Husband, White, Male,227,158,13, Puerto-Rico, <=50K
36, ?,12, Never-married, Adm-clerical, Other-relative, White, Male,415,451,51, United-States, <=50K
20, Private,9, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,128,18,50, United-States, <=50K
36, Private,12, Married-civ-spouse, ?, Unmarried, White, Male,503,558,56, Outlying-US(Guam-USVI-etc), <=50K
29, Federal-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,2,154,75, India, <=50K
33, Federal-gov,4, Married-spouse-absent, Craft-repair, Husband, White, Male,27232,530,87, Greece, <=50K
27, Private,11, Divorced, Other-service, Other-relative, White, Female,860,261,18, Thailand, <=50K
31, Self-emp-inc,5, Never-married, Farming-fishing, Husband, White, Male,23964,455,87, Holand-Netherlands, <=50K
48, Local-gov,11, Divorced, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,4837,1182,54, United-States, <=50K
48, ?,11, Married-AF-spouse, Transport-moving, Wife, White, Female,7176,1321,55, Portugal, <=50K
36, Without-pay,4, Married-spouse-absent, Farming-fishing, Husband, White, Female,29276,646,84, Jamaica, <=50K
43, Private,6, Married-spouse-absent, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,34863,1084,74, Portugal, <=50K
30, Private,8, Never-married, Machine-op-inspct, Own-child, White, Female,3581,244,54, Columbia, <=50K
29, Private,11, Married-civ-spouse, Sales, Husband, White, Male,1848,431,21, Italy, >50K
27, Private,15, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,21,32, United-States, <=50K
23, Private,15, Never-married, Adm-clerical, Husband, White, Male,0,19,4, China, <=50K
42, Private,6, Married-civ-spouse, Adm-clerical, Husband, Black, Female,33916,1044,74, Jamaica, >50K
46, Self-emp-not-inc,9, Separated, Priv-house-serv, Not-in-family, White, Male,25855,1269,58, Iran, <=50K
38, Self-emp-not-inc,5, Married-civ-spouse, Exec-managerial, Husband, Black, Male,31272,835,79, Dominican-Republic, <=50K
27, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,3661,167,64, Ireland, <=50K
21, Private,13, Widowed, Sales, Not-in-family, White, Male,102,97,9, United-States, <=50K
27, Local-gov,11, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,530,141,26, Nicaragua, <=50K
37, Private,12, Never-married, Farming-fishing, Other-relative, White, Male,776,705,58, United-States, <=50K
28, Private,11, Widowed, Sales, Own-child, Other, Female,195,346,26, Nicaragua, <=50K
40, Self-emp-inc,14, Never-married, Transport-moving, Husband, White, Male,562,567,32, Haiti, <=50K
35, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,6,140,32, India, <=50K
43, Without-pay,8, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,33028,1022,70, Laos, <=50K
50, Self-emp-not-inc,9, Divorced, Handlers-cleaners, Not-in-family, Black, Male,31011,1919,56, Puerto-Rico, <=50K
36, Private,13, Never-married, Prof-specialty, Not-in-family, White, Female,145,476,63, Ireland, <=50K
33, Without-pay,11, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,12899,286,79, England, <=50K
46, ?,13, Divorced, Sales, Unmarried, White, Male,2251,938,50, Japan, <=50K
34, Private,13, Married-civ-spouse, Armed-Forces, Husband, White, Female,49,337,63, United-States, <=50K
30, Private,11, Married-civ-spouse, Adm-clerical, Other-relative, Other, Male,2331,494,23, United-States, >50K
40, Self-emp-not-inc,6, Never-married, Craft-repair, Husband, Black, Male,26364,844,67, Ecuador, >50K
20, Private,12, Divorced, ?, Wife, White, Male,32,32,8, Hong, >50K
24, Private,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,6321,121,84, United-States, <=50K
39, State-gov,13, Married-civ-spouse, Prof-specialty, Own-child, White, Male,382,629,60, India, <=50K
46, Private,10, Never-married, Transport-moving, Unmarried, Asian-Pac-Islander, Male,4513,1293,61, Scotland, <=50K
43, Self-emp-inc,13, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Female,894,762,54, Outlying-US(Guam-USVI-etc), <=50K
46, State-gov,12, Never-married, Exec-managerial, Not-in-family, White, Female,2509,1005,54, Outlying-US(Guam-USVI-etc), <=50K
51, Never-worked,9, Married-AF-spouse, Craft-repair, Unmarried, White, Male,25112,1861,59, Scotland, >50K
30, Local-gov,11, Never-married, Sales, Own-child, White, Male,1878,482,24, Taiwan, <=50K
